module,type,name,res_id,src,value
base,model,"ir.model.fields,help",base.field_ir_act_client_context,"Context dictionary as Python expression, empty by default (Default: {})","Diccionario que representa el contexto como una expresión Python, vacío por defecto (por defecto: {})."
base,model,"ir.model.fields,help",base.field_ir_act_window_context,"Context dictionary as Python expression, empty by default (Default: {})","Diccionario que representa el contexto como una expresión Python, vacío por defecto (por defecto: {})."
base,model,"ir.model.fields,field_description",base.field_ir_module_module_contributors,Contributors,Contribuidores
base,selection,"ir.actions.report.xml,report_type",0,Controller,Controlador
base,model,"res.country,name",base.ck,Cook Islands,Islas Cook
base,model,"ir.model.fields,field_description",base.field_ir_model_fields_copy,Copied,Copiado
base,selection,"ir.actions.server,use_create",0,Copy the current record,Copiar el registro actual
base,model,"res.country,name",base.cr,Costa Rica,Costa Rica
base,model,"ir.module.module,shortdesc",base.module_l10n_cr,Costa Rica - Accounting,Costa Rica - Contabilidad
base,code,addons/base/res/res_partner.py,633,Couldn't create contact without email address!,¡No se puede crear un contacto sin dirección de correo electrónico!
base,model,"ir.actions.act_window,name",base.action_country,Countries,Países
base,model,"ir.model.fields,field_description",base.field_res_country_group_country_ids,Countries,Países
base,model,"ir.ui.menu,name",base.menu_country_partner,Countries,Países
base,model,"ir.model,name",base.model_res_country,Country,País
base,model,"ir.model.fields,field_description",base.field_res_bank_country,Country,País
base,model,"ir.model.fields,field_description",base.field_res_company_country_id,Country,País
base,model,"ir.model.fields,field_description",base.field_res_country_state_country_id,Country,País
base,model,"ir.model.fields,field_description",base.field_res_partner_country_id,Country,País
base,model,"ir.model.fields,field_description",base.field_res_users_country_id,Country,País
base,model,"ir.ui.view,arch_db",base.view_company_form,Country,País
base,model,"ir.ui.view,arch_db",base.view_country_tree,Country,País
base,model,"ir.ui.view,arch_db",base.view_partner_address_form,Country,País
base,model,"ir.ui.view,arch_db",base.view_partner_form,Country,País
base,model,"ir.ui.view,arch_db",base.view_res_bank_form,Country,País
base,model,"ir.ui.view,arch_db",base.view_res_partner_filter,Country,País
base,model,"ir.model.fields,field_description",base.field_res_country_phone_code,Country Calling Code,Country Calling Code
base,model,"ir.model.fields,field_description",base.field_res_country_code,Country Code,Código de país
base,model,"ir.actions.act_window,name",base.action_country_group,Country Group,Grupo de países
base,model,"ir.model,name",base.model_res_country_group,Country Group,Grupo de países
base,model,"ir.ui.menu,name",base.menu_country_group,Country Group,Grupo de países
base,model,"ir.ui.view,arch_db",base.view_country_group_form,Country Group,Grupo de países
base,model,"ir.ui.view,arch_db",base.view_country_group_tree,Country Group,Grupo de países
base,model,"ir.model.fields,field_description",base.field_res_country_country_group_ids,Country Groups,Grupos de países
base,model,"ir.model.fields,field_description",base.field_res_country_name,Country Name,Nombre del país
base,model,"ir.model,name",base.model_res_country_state,Country state,Provincia
base,model,"ir.ui.view,arch_db",base.view_server_action_form,Create / Write / Copy,Crear / Escribir / Copiar
base,model,"ir.model.fields,field_description",base.field_ir_model_access_perm_create,Create Access,Permiso para crear
base,model,"ir.ui.view,arch_db",base.view_rule_search,Create Access Right,Otorgue derecho de acceso
base,model,"ir.model.fields,field_description",base.field_ir_logging_create_date,Create Date,Fecha creación
base,model,"ir.model.fields,field_description",base.field_ir_ui_view_create_date,Create Date,Fecha creación
base,model,"ir.module.module,summary",base.module_website_issue,Create Issues From Contact Form,Create Issues From Contact Form
base,model,"ir.module.module,summary",base.module_crm_project_issue,Create Issues from Leads,Crear incidencias desde iniciativas
base,model,"ir.module.module,summary",base.module_website_crm,Create Leads From Contact Form,Crear iniciativas desde el formulario de contacto
base,model,"ir.actions.act_window,name",base.act_menu_create,Create Menu,Crear menú
base,model,"ir.ui.view,arch_db",base.view_model_menu_create,Create Menu,Crear menú
base,model,"ir.module.module,shortdesc",base.module_sale_service,Create Tasks from SO,Crear Tareas desde Pedidos de Venta
base,model,"ir.ui.view,arch_db",base.view_model_menu_create,Create _Menu,Crear _Menú
base,model,"ir.ui.view,arch_db",base.view_model_form,Create a Menu,Crear un menú
base,selection,"ir.actions.server,use_create",0,Create a new record in another model,Crear un nuevo registro en otro modelo
base,selection,"ir.actions.server,use_create",0,Create a new record in the Base Model,Crear un nuevo registro en el modelo base
base,model,"ir.actions.act_window,help",base.action_res_company_form,Create and manage the companies that will be managed by Odoo from here. Shops or subsidiaries can be created and maintained from here.,Cree y administre las compañías que serán gestionadas por Odoo aquí. Las tiendas o subsidiarias también pueden ser creadas y mantenidas desde aquí.
base,model,"ir.actions.act_window,help",base.action_res_users,Create and manage users that will connect to the system. Users can be deactivated should there be a period of time during which they will/should not connect to the system. You can assign them groups in order to give them specific access to the applications they need to use in the system.,Cree y gestione los usuarios que accederán al sistema. Los usuarios pueden ser desactivados si durante un periodo de tiempo no deberían acceder al sistema. Puede asignarles grupos con el fin de darles acceso a las aplicaciones que necesiten usar en el sistema.
base,model,"ir.module.module,summary",base.module_survey,"Create surveys, collect answers and print statistics","Crear encuestas, recabar respuestas e imprimir estadísticas"
base,model,"ir.module.module,summary",base.module_board,Create your custom dashboard,Create your custom dashboard
base,model,"ir.model.fields,field_description",base.field_ir_act_server_crud_model_name,Create/Write Target Model Name,Crear/Escribir el nombre del modelo objetivo
base,model,"ir.ui.view,arch_db",base.module_form,Created Menus,Menús creados
base,model,"ir.ui.view,arch_db",base.module_form,Created Views,Vistas creadas
base,model,"ir.model.fields,field_description",base.field_base_language_export_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_base_language_import_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_base_language_install_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_base_module_configuration_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_base_module_update_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_base_module_upgrade_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_base_update_translations_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_change_password_user_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_change_password_wizard_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_act_client_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_act_report_xml_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_act_server_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_act_url_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_act_window_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_act_window_view_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_actions_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_actions_create_uid_297,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_actions_todo_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_autovacuum_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_config_parameter_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_cron_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_exports_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_exports_line_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_filters_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_mail_server_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_model_access_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_model_constraint_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_model_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_model_data_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_model_fields_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_model_relation_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_module_category_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_module_module_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_module_module_dependency_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_property_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_rule_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_sequence_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_sequence_date_range_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_server_object_lines_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_ui_menu_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_ui_view_create_uid,Created by,Creado por
base,model,"ir.model.fields,field_description",base.field_ir_ui_view_custom_create_uid,Created by,Creado por
